wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
504.668	1334.917	1404.804	1441.284	0.976	1393.515	1364.002	0.118	504.668	0.118	0.000	0.000
504.867	1337.247	1420.138	1448.451	0.976	1409.079	1374.621	0.118	504.867	0.118	0.000	0.000
505.065	1335.788	1416.017	1434.013	0.976	1402.142	1369.638	0.118	505.065	0.118	0.000	0.000
505.264	1342.213	1417.246	1453.751	0.977	1418.756	1371.673	0.117	505.264	0.117	0.000	0.000
505.462	1343.877	1404.753	1445.226	0.977	1399.812	1373.429	0.117	505.462	0.117	0.000	0.000
505.661	1340.114	1411.383	1449.834	0.977	1404.830	1370.906	0.117	505.661	0.117	0.000	0.000
505.859	1331.948	1409.591	1444.074	0.977	1406.699	1378.143	0.117	505.859	0.117	0.000	0.000
506.058	1336.812	1415.095	1448.042	0.977	1408.439	1375.670	0.117	506.058	0.117	0.000	0.000
506.256	1335.634	1410.154	1450.448	0.977	1404.855	1370.555	0.116	506.256	0.116	0.000	0.000
506.455	1346.591	1414.097	1451.037	0.976	1404.830	1371.212	0.116	506.455	0.116	0.000	0.000
506.653	1333.202	1413.534	1439.645	0.976	1409.361	1375.779	0.116	506.653	0.116	0.000	0.000
506.852	1346.181	1409.975	1447.991	0.976	1405.009	1373.890	0.116	506.852	0.116	0.000	0.000
507.050	1339.141	1413.969	1448.631	0.976	1408.951	1365.399	0.116	507.050	0.116	0.000	0.000
507.249	1340.652	1422.007	1447.530	0.976	1412.714	1370.715	0.115	507.249	0.115	0.000	0.000
507.447	1333.484	1406.468	1445.021	0.976	1405.086	1376.047	0.115	507.447	0.115	0.000	0.000
507.646	1345.695	1421.239	1446.916	0.976	1409.847	1373.792	0.115	507.646	0.115	0.000	0.000
507.844	1341.112	1406.571	1450.576	0.977	1403.908	1377.910	0.115	507.844	0.115	0.000	0.000
508.043	1340.652	1415.198	1447.120	0.977	1406.724	1376.990	0.115	508.043	0.115	0.000	0.000
508.241	1336.120	1408.491	1449.219	0.977	1402.270	1377.062	0.114	508.241	0.114	0.000	0.000
508.440	1337.887	1414.634	1449.015	0.976	1414.225	1376.899	0.114	508.440	0.114	0.000	0.000
508.639	1346.309	1411.844	1449.373	0.976	1401.041	1370.134	0.114	508.639	0.114	0.000	0.000
508.837	1357.317	1430.762	1459.434	0.976	1418.398	1385.170	0.114	508.837	0.114	0.000	0.000
509.036	1333.612	1405.188	1441.258	0.976	1402.142	1371.460	0.114	509.036	0.114	0.000	0.000
509.234	1340.396	1413.098	1448.196	0.976	1421.649	1375.833	0.114	509.234	0.114	0.000	0.000
509.433	1334.482	1405.419	1444.663	0.976	1405.598	1370.499	0.114	509.433	0.114	0.000	0.000
509.631	1345.259	1419.345	1456.592	0.976	1420.548	1376.472	0.113	509.631	0.113	0.000	0.000
509.830	1339.372	1413.482	1450.576	0.975	1402.526	1367.970	0.113	509.830	0.113	0.000	0.000
